"Anuncio"
"R$ 2.100.000R$ 2.000 CondominioQuadra Sqs 208Asa Sul, Brasília 261 m²  220 m²  4 quartos  1 vagas Sqs 208 Apartamento Nascente Vazado Vista Livre 220 m2Sqs 208 apartamento nascente vazado grande vista livre 200m2 sala enorme, sala estar, sala jantar, sala tv, 4 quartos com armários e closet, sendo 1 suíte com closet, banheiro social, copa cozinha com armários, área serviço, dce, 1 garagem, salão festas, bloco reformado, elevadores novos, piso granito, pilotis super reformado, quadra tradicional, muitas árvores, ruas largas, próximo de igreja, colégio, hospital, padaria, restaurantes, supermercado, a 10 minutos da Esplanada dos Ministérios. - 03/11/2023Super destaque"
"R$ 869.999R$ 500 CondominioQuadra Sqs 404 Bloco KAsa Sul, Brasília 80 m²  80 m²  3 quartos  2 ban Sqs 404 Bloco K Asa Sul 3 Quartos Reformado Armários 80 m2 1andar Dce Alto PadrãoSqs 404 Bloco K. asa sul, brasilia. Excelente apartamento nascente e 1º andar! Reforma atual, troca da parte elétrica e projeto de Iluminação. Parede da sala projetada com revestimento cimentício e banheiro, cozinha e área de serviço com porcelanato Portobello. - Apartamento com área privativa de aproximadamente 80m² divididos em 3 quartos. - Banheiro social. - Cozinha com armários. - Área de serviço independente. - dce. Rua de renomados restaurantes: Nazo, Nipon, Taikan, Contê, Solo Ristorante, Lake's, L'Entrecôte de Paris, além de estar próximo de pontos estratégicos do comércio local: Carrefour, peixaria Ueda, casa Swift de carnes e outros. Apartamentos com água individualizada, Prédio com Água Individualizada. Parte Elétrica toda nova. Câmeras em todo prédio, bicicletários e todas as entradas. Interfones interligados. Iluminação toda em Led. Refletores no estacionamento. Telhado refeito, Impermeabilização. Oportunidade baixou este fds. Valor do imovel R$ 900mil por R$ 870mil. Aceita financiamento e fgts. Agende sua visita Ver dados. Adquira agora sua carta de consórcio de imóveis, automóveis, motos, serviços com condições incríveis e contemplação rápida!! Trabalhamos com compra, venda, revenda, administração (aluguel) e avaliação! Fazemos avaliação do seu imóvel, aprovamos seu processo de financiamento bancário (Caixa, Itau, Santander, Bradesco e Banco do Brasil) , auxiliamos processo de outros bancos E fazemos simulações para melhor lhe atender - 30/10/2023Super destaque"
"R$ 1.900.000sqs 211 1 andarAsa Sul, Brasília 120 m²  120 m²  3 quartos  3 ban  1 vagas Venda - Sqs 211 Sul - 3 Quartos - Alto PadrãoCertamente! Este elegante apartamento de 120m² com 3 quartos na Asa Sul oferece um ambiente moderno e funcional. O apartamento foi cuidadosamente reformado, contando com um projeto de iluminação que realça os detalhes dos ambientes. A suíte principal oferece conforto e privacidade, enquanto os outros dois quartos são igualmente espaçosos e aconchegantes. A sala de estar e jantar conjugada cria um espaço amplo para entretenimento, e a cozinha espaçosa conta com uma bancada elegante e armários planejados para uma organização prática. Com ar condicionado nos ambientes, você pode desfrutar de um clima confortável durante todo o ano. Os banheiros foram renovados com um toque moderno, e a vaga de garagem não apenas oferece conveniência, mas também possui uma tomada para carros elétricos, atendendo às necessidades contemporâneas de mobilidade sustentável. A localização conta um comercio local amplo, tendo uma vasta variedades de serviços, e também próximo a estação do Metrô. Este apartamento é um verdadeiro exemplo de conforto, estilo e praticidade na cobiçada Asa Sul. Agende agora A sua visita! Alladyno (61) Ver dados. danielle (61) Ver dados. jonatas (61) Ver dados. alladyno corretor de imóveis É especialista em unidades no lake side, the sun E em outras regiões; vende, aluga ou administra O seu imóvel com agilidade, E, sobretudo profissionalismo ético. Super destaque"
"Apartamento 03 Suítes - Sqsw 500 - Sudoeste - Residencial TopázioSQSW 500, Bloco R Sudoeste, BrasíliaConsultar preço 1 plan.  3 quartos  139 m² ChurrasqueiraFitness/Sala de GinásticaPiscina"
"R$ 1.580.000R$ 1.450 CondominioSQS 104 SQS 104Asa Sul, Brasília 155 m²  155 m²  4 quartos  4 ban Sqs 104 - Andar Alto - Reformado - 4 Quartos - 2 Suítes - VazadoSqs 104 - andar alto - reformado - 4 quartos - 2 suítes -vazado - dce completa. apartamento reformado com 156m² de área privativa, sexto andar, vazado, piso em porcelanato, projeto de iluminação e armários em todos os ambientes! Planta diferenciada com ambientes amplos e bastante iluminação natural. O apartamento é composto por 4 quartos espaçosos, sendo 2 suítes com ar condicionado; Sala para dois ambientes (estar e jantar) ; Cozinha com armários, área de serviço isolada e dce completa; Banheiro Social com armários e box blindex; Bloco no meio da quadra, com linda vista livre, amplo estacionamento, fachada revitalizada e janelas novas. Aceita Financiamento bancário e avalia permuta. Consulte o corretor responsável. Jairo Nascimento Ver dados. (As informações a respeito das áreas úteis e totais deverão ser confirmadas na matricula do imóvel. Os preços e informações descritos no anúncio poderão sofrer alterações sem aviso prévio) Super destaque"
"R$ 1.080.000R$ 860 CondominioSQS 210 Asa sulAsa Sul, Brasília 98 m²  76 m²  2 quartos  2 ban  1 vagas Venda - Apartamento - Asa Sul - 210 Sul - 2 Quartos - Vaga De GaragemBenchimol Vende: Excelente apartamento com as seguintes características: * 2 quartos com armários. * 2 banheiros. * Cozinha ampla. * Sala para 2 ambientes. * Área de serviço com boa ventilação. * 1 vaga de garagem no subsolo do prédio. * Prédio todo reformado com pintura e elevadores novos! Sem taxa Extra! * Apartamento voltado para parte interna da quadra, local super silencioso e fácil acesso na quadra! ** excelente localização, local muito arborizado, tranquilo, comércio local com padarias, farmácias, supermercados, bancos, próxima da estação de metrô, rápido e fácil acesso ao centro da cidade!! * proprietário estuda permuta como parte de pagamento em imóvel com valor mais baixo! Ligue e agende sua visita: Raquel Ver dados. 6367. benchimol investimentos imobiliários ltda. creci pj 29173Super destaque"
"R$ 1.850.000R$ 1.155 CondominioQuadra SQS 112Asa Sul, Brasília 150 m²  150 m²  3 quartos  3 ban  1 vagas Sqs 112 - Asa SulSqs 112 - Asa SulEste é o seu momento de conquistar um verdadeiro tesouro no mercado imobiliário! A Bordalo Prime vende, este incrível apartamento com características únicas na sqs 112, que não deixarão você indiferente. Destaques: - Vista livre dos dois lados, - Meio de quadra;- Área espaçosa: 150m² de conforto e elegância. - Vazado perpendicular/nascente: Luz natural abundante durante todo o dia. - Meio de quadra;- Sala de estar e jantar amplos: Espaços perfeitos para receber amigos e familiares. - Corredor amplo com roupeiro;- 3 Quartos, sendo uma suíte;- 1 Banheiro social;- Cozinha clara, espaçosa, com despensa e louceiro;- Dependência completa de empregada com quarto e banheiro;- 1 Vaga de garagem, conveniência para sua família. - Prédio com fachada renovada. - Prédio possui salão de festa- Quadra excelente: Possui bastante arborização, espaços de convivência, parquinho, quadras de esporte, sem falar do comércio rico com padaria, doceria, lojas, restaurantes, farmácias e muito mais. Esta é uma oportunidade única de adquirir um imóvel que combina espaço, funcionalidade e uma vista deslumbrante. Não deixe escapar, entre em contato conosco para mais informações e agende uma visita! iptu/tlp 2023: R$ 2. 956, 04condomínio: R$ 1. 155, 00 Os preços, valores e informações exibidos poderão sofrer alterações sem prévio aviso e deverão ser conferidos pelos interessados na matricula do imóvel e na Secretária de Economia do df. Maiores informações: Adriana Dorneles Ver dadosLilian Fernandes Ver dadosAnderson Bordalo Ver dadosEdson Júnior Ver dadosRodrigo Ribeiro Ver dadosDiego Gomes Ver dadosBruno Frechiani Ver dadosSuami Lins Ver dadosGlauber Garbim Ver dadosViviane Lacerda Ver dadosGisella Bordalo Ver dadosSílvio Florentino Ver dadosAline Bergamaschine Ver dadosFernanda Furtado Ver dadosFlávia Landim Ver dadosJannia Macedo Ver dadosBordalo prime Imobiliária Ver dadosSite: prime. com. brCodigo anúncio: villaVer dados - Ver dadosSuper destaque"
"Parque Das Oliveiras - Apartamento Cobertura Duplex NoroesteConsultar preço1 plan.4 quartos292 m²ChurrasqueiraFitness/Sala de GinásticaPiscinaPlaygroundSQNW 302 BLOCO B - Noroeste, BRASÍLIA							. Noroeste, BrasíliaSuper destaque"
"R$ 1.490.0005%R$ 1.000 CondominioQuadra Sqs 108Asa Sul, Brasília 147 m²  147 m²  3 quartos  3 ban Sqs 108 - Apto 3 Quartos à Venda Asa SulQue tal viver na primeira superquadra do plano urbanístico de Lucio Costa para a nova capital do país? Na Superquadra 108 foram construídos os primeiros edifícios residenciais em Brasília. Um total de 456 apartamentos distribuídos em 11 blocos, projetada por Oscar Niemeyer, junto da sqs 107, para que servissem de parâmetro às demais. E para realizar este sonho, temos um belíssimo apartamento reformado aqui, totalmente reformado, situado no 2º andar com vista livre. São 147, 00m2 de uma planta incrível com amplo salão para ambientes de estar, jantar e tv, lavabo para visitas, 3 quartos (sendo 1 suíte), cozinha planejada, área de serviço e dce. Imóvel desocupado e documentação ok! A Superquadra faz parte da ""Unidade de Vizinhança"" composta por igreja, clube, comércio, parquinho e escola. É um local histórico, bucólico, cheio de riquezas culturais, porém alegre e moderna. Agende hoje sua visita e venha se apaixonar! - 10/11/2023Super destaque"
"R$ 295.000R$ 272 CondominioQuadra SEPS 713/913 0Asa Sul, Brasília 26 m²  26 m²  1 quartos  1 banheiro  1 vagas Sep/sul 713/913 - Kitnet Semi Mobiliada Com Ar Condicionado E Garagem - Ed. Golden Place - Brasília/O Condomínio Golden Place é sinônimo de qualidade de vida e comodidade. Com uma portaria 24 horas, proporciona segurança e tranquilidade aos moradores. Sua localização privilegiada no bairro Asa Sul, permite fácil acesso a diversos pontos de interesse, como a Fundação Athos Bulcão, Faculdade São Camilo, Estação 102 Sul, Centro Universitário do Distrito Federal (udf), Faculdade de Tecnologia senac e Museu de Valores. Aqui, você estará cercado por uma variedade de serviços, instituições de ensino e espaços culturais. Ao entrar neste apartamento, você será recebido por um ambiente funcional e bem distribuído. A sala possui um móvel para computador e rack, perfeitos para acomodar seus equipamentos eletrônicos e proporcionar um espaço adequado para estudos ou trabalho. É um ambiente prático e versátil. O quarto, com armário embutido, oferece espaço para organizar suas roupas e pertences, além de contar com uma cama de casal (sem colchão) e ar condicionado. É um ambiente aconchegante e confortável para descansar após um longo dia. A copa é equipada com armários, frigobar e bancada para refeições rápidas. Com espaço otimizado, proporciona praticidade para suas necessidades culinárias. O banheiro possui armário sob e sobre a pia, espelho e blindex. A garagem, localizada no 1° subsolo e coberta, oferece proteção e comodidade para estacionar seu veículo. Este imóvel é a combinação perfeita de localização estratégica, funcionalidade e conforto. Não perca a oportunidade de morar em um lugar que oferece praticidade e conveniência em todos os aspectos. Aproveite essa oportunidade, entre em contato e agende uma visita. Plantão de atendimento, inclusive aos finais de semana e feriados. Os valores de condomínio e iptu/tlp estão sujeitos à alteração e deverão ser confirmados antes da contratação. *A área do imóvel anunciado é uma estimativa e deverá ser confirmada junto à certidão de ônus do imóvel. - 11/11/2023Super destaque"
